bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_lot15,idade_imovel,foi_reformado,zip_baixa,zip_media,zip_alta,zip_muito_alta,price
3.0,2.5,1480.0,4729,2.0,0,0,3,7,0,47.6794,-122.034,4729,11,0,0,0,1,0,516500.0
2.0,1.75,1450.0,15798,2.0,1,4,3,7,220,47.4497,-122.375,13193,100,1,1,0,0,0,655000.0
4.0,2.75,2280.0,15347,1.0,0,0,5,7,0,47.5218,-122.164,15347,54,0,0,1,0,0,500000.0
5.5,2.75,2940.0,7350,1.0,0,0,3,8,1160,47.3103,-122.339,8236,36,0,0,0,0,0,315000.0
2.0,1.0,1000.0,10200,1.0,0,0,3,6,0,47.5687,-121.899,13702,53,0,0,1,0,0,213000.0
3.0,1.5,2480.0,5280,1.5,0,0,5,7,860,47.5575,-122.303,4800,67,0,1,0,0,0,475000.0
5.0,3.625,3760.0,19160,2.0,0,0,3,10,0,47.6489,-122.183,35096,31,0,0,0,0,1,1025000.0
3.0,2.0,2220.0,19160,1.0,0,0,5,7,580,47.3459,-121.95,80100,39,0,1,0,0,0,416000.0
4.0,1.0,1970.0,4740,1.5,0,0,3,7,300,47.6136,-122.303,4740,111,1,0,0,1,0,410000.0
3.0,3.5,3830.0,19160,2.0,0,0,3,10,300,47.7641,-122.023,148539,21,0,0,0,0,1,800000.0
5.5,2.5,4234.5,14034,1.0,0,2,4,9,2060,47.3376,-122.324,13988,49,0,0,0,0,0,472000.0
3.0,1.75,1430.0,8505,1.0,0,0,4,7,0,47.3173,-122.319,8640,46,0,0,0,0,0,225000.0
2.0,1.0,830.0,6000,1.0,0,0,3,6,0,47.5308,-122.376,4960,74,0,1,0,0,0,210000.0
2.0,1.0,1430.0,5000,1.5,0,0,2,7,0,47.6727,-122.299,3750,90,0,0,0,1,0,455000.0
3.0,1.0,1300.0,8316,1.0,0,0,4,6,0,47.3221,-122.216,8316,61,0,0,0,0,0,225000.0
2.0,1.0,1030.0,3060,1.0,0,2,4,7,240,47.6779,-122.353,3060,96,0,0,0,1,0,480000.0
3.0,2.5,2740.0,11872,2.0,0,0,3,9,0,47.3076,-122.395,10377,25,0,0,0,0,0,363000.0
4.0,2.5,3650.0,8354,1.0,1,4,3,9,1820,47.6338,-122.072,18841,14,0,0,0,0,1,2400000.0
2.0,1.5,720.0,5120,1.0,0,0,3,6,0,47.5218,-122.357,2566,61,0,1,0,0,0,181000.0
4.0,2.0,2010.0,7312,1.0,0,0,4,7,0,47.2785,-122.213,7650,39,0,0,0,0,0,250000.0
3.0,1.75,1560.0,3000,1.0,0,0,4,6,790,47.6846,-122.345,3000,97,0,0,0,1,0,481000.0
3.0,2.0,1810.0,7209,1.0,0,0,4,7,570,47.3656,-122.278,7209,36,0,0,0,0,0,260000.0
4.0,2.5,3360.0,7685,2.0,0,0,3,9,0,47.4369,-122.111,6567,13,0,1,0,0,0,455000.0
3.0,2.25,1510.0,19160,2.0,0,0,3,8,0,47.4616,-121.711,36224,24,0,0,1,0,0,415000.0
3.0,1.0,1400.0,3538,1.0,0,0,3,7,600,47.5405,-122.27,6331,62,0,1,0,0,0,349500.0
3.0,2.5,1730.0,7442,2.0,0,0,3,7,0,47.3507,-122.178,6458,27,0,0,0,0,0,245000.0
2.0,2.0,1420.0,9191,1.5,0,2,5,7,0,47.6979,-122.32,6816,86,0,0,0,1,0,592500.0
4.0,1.75,2360.0,7620,1.0,0,0,4,7,1180,47.5278,-122.345,7620,59,0,1,0,0,0,385000.0
3.0,1.75,1580.0,11455,1.0,0,0,4,7,380,47.4756,-122.147,10650,41,0,0,1,0,0,315000.0
3.0,1.0,1230.0,10170,1.0,0,0,3,7,0,47.4437,-121.772,10098,35,0,0,1,0,0,255000.0
4.0,2.5,2460.0,4425,2.0,0,0,3,8,0,47.7048,-122.109,5659,8,0,0,0,1,0,693000.0
3.0,1.0,1660.0,4400,1.5,0,0,3,8,200,47.6362,-122.302,4400,103,0,0,0,0,1,780000.0
3.0,1.75,1270.0,8470,1.0,0,0,4,7,0,47.4207,-122.29,8470,54,0,0,0,0,0,237000.0
3.0,2.25,2100.0,19160,2.0,0,0,3,10,780,47.6154,-122.047,33450,35,0,0,0,0,1,525000.0
2.0,1.0,770.0,5040,1.0,0,0,3,5,0,47.5964,-122.299,2580,85,0,0,1,0,0,425000.0
1.5,0.75,760.0,10079,1.0,1,4,5,5,0,47.4683,-122.438,14267,78,0,0,1,0,0,369900.0
4.0,2.5,1700.0,7280,2.0,0,0,4,7,0,47.4045,-122.171,7475,26,0,0,0,0,0,290000.0
3.0,1.0,1120.0,10701,1.0,0,0,3,7,0,47.5544,-122.358,6350,60,0,1,0,0,0,285000.0
2.0,1.0,1070.0,4500,1.0,0,0,3,7,0,47.6802,-122.29,4465,77,0,0,0,1,0,415000.0
3.0,2.5,2070.0,9900,1.0,0,0,3,8,650,47.2988,-122.371,8250,36,0,0,0,0,0,272500.0
4.0,3.25,4234.5,19160,1.5,0,2,3,11,300,47.6312,-122.223,20060,33,1,0,0,0,1,2900000.0
4.0,3.625,4234.5,19160,2.0,0,0,4,11,0,47.7285,-122.042,47443,25,0,0,0,0,1,1365000.0
2.0,1.0,1040.0,7538,1.0,0,0,4,7,0,47.7107,-122.352,7530,76,0,1,0,0,0,436000.0
3.0,1.0,1700.0,11390,1.0,0,0,4,7,0,47.3271,-122.323,8164,47,0,0,0,0,0,210000.0
3.0,1.0,1300.0,5898,1.0,0,0,3,7,0,47.5053,-122.255,7619,53,0,0,0,0,0,236000.0
3.0,1.75,1080.0,1306,1.0,0,0,3,7,500,47.6601,-122.4,2225,60,1,0,0,0,1,331000.0
3.0,2.5,2653.0,4510,2.0,0,0,3,8,0,47.4145,-122.166,4927,9,0,0,0,0,0,365000.0
3.0,2.0,2290.0,16258,1.0,0,0,5,8,0,47.4672,-122.165,10530,55,0,1,0,0,0,450000.0
4.0,2.75,3820.0,19160,2.0,0,0,3,9,970,47.7618,-122.261,12136,0,0,0,1,0,0,770000.0
4.0,2.5,2210.0,19160,1.0,0,0,3,8,0,47.3828,-122.071,49385,18,0,1,0,0,0,455000.0
3.0,1.75,2390.0,6000,1.0,0,0,3,6,1150,47.5362,-122.268,6000,107,0,1,0,0,0,405000.0
4.0,1.75,2600.0,11325,1.0,0,0,4,7,990,47.3954,-122.206,11088,45,0,0,0,0,0,304900.0
2.0,1.0,860.0,5265,1.0,0,0,3,6,0,47.5048,-122.272,8775,84,0,0,0,0,0,170000.0
5.0,3.0,3830.0,8480,2.0,0,1,5,9,1200,47.6166,-122.287,7556,110,1,0,0,1,0,2050000.0
4.0,2.5,3500.0,7048,2.0,0,0,3,9,0,47.6811,-122.025,7864,9,0,0,0,1,0,780000.0
3.0,3.0,2420.0,13959,1.0,0,0,4,8,680,47.7486,-122.23,13300,27,0,0,1,0,0,330000.0
4.0,2.5,2720.0,8666,2.0,0,0,3,9,0,47.3846,-122.169,8100,22,0,0,0,0,0,370000.0
5.0,2.25,2500.0,13500,1.0,0,0,3,7,650,47.7564,-122.144,9750,35,0,0,1,0,0,467000.0
3.0,1.75,1670.0,6720,1.0,0,0,3,7,530,47.7198,-122.193,7320,35,0,0,1,0,0,405000.0
5.0,2.25,2900.0,10300,1.0,0,0,3,8,1450,47.5461,-122.151,10300,29,0,0,0,0,1,675000.0
2.0,1.0,1640.0,14100,1.0,0,0,4,7,500,47.5712,-122.143,13527,60,0,0,0,0,1,500000.0
4.0,2.5,1890.0,15770,2.0,0,0,4,7,0,47.4281,-122.343,15256,46,0,1,0,0,0,389999.0
4.0,1.75,2950.0,9025,1.0,0,2,4,8,1170,47.7128,-122.223,9600,40,0,0,1,0,0,630000.0
4.0,2.5,2160.0,9528,2.0,0,0,3,9,0,47.3341,-122.255,9937,22,0,0,0,0,0,360000.0
4.0,3.0,3280.0,11060,2.0,0,0,3,8,1010,47.5399,-122.181,11004,28,0,1,0,0,0,580000.0
3.0,2.0,1970.0,4166,2.0,0,3,5,8,700,47.5717,-122.375,4166,85,0,1,0,0,0,550000.0
4.0,2.5,3360.0,19160,2.0,0,0,3,10,0,47.5951,-122.017,11374,20,0,0,0,0,1,879000.0
3.0,2.0,1320.0,8959,1.0,0,0,3,7,0,47.3536,-122.144,7316,21,0,0,0,0,0,265000.0
3.0,2.5,2650.0,7286,2.0,0,0,3,8,0,47.5084,-122.154,7220,25,0,0,1,0,0,446500.0
3.0,1.5,2030.0,8880,1.0,0,0,3,7,700,47.5586,-122.311,5592,51,0,1,0,0,0,404000.0
3.0,1.75,1590.0,11914,1.0,0,2,3,7,500,47.4427,-122.274,9052,57,0,0,0,0,0,267500.0
4.0,3.625,4234.5,18641,1.0,1,4,3,10,1950,47.6053,-122.077,19508,12,0,0,0,0,1,3075000.0
3.0,2.5,2440.0,7632,2.0,0,0,3,8,0,47.3494,-122.301,7903,16,0,0,0,0,0,335000.0
3.0,2.5,1940.0,9000,1.0,0,0,4,7,970,47.6933,-122.393,7310,66,0,0,1,0,0,576000.0
3.0,2.5,2040.0,3810,2.0,0,0,3,8,0,47.3537,-122.0,4590,9,0,1,0,0,0,208633.0
3.0,2.25,2200.0,8750,1.0,0,0,4,7,1080,47.476,-122.337,10139,51,0,1,0,0,0,315000.0
3.0,1.75,1920.0,3300,1.0,0,0,4,8,960,47.6239,-122.298,4000,102,0,0,0,0,1,725000.0
4.0,2.75,1800.0,7750,1.0,0,0,4,8,400,47.7776,-122.384,8275,50,0,0,0,1,0,550000.0
4.0,2.25,2180.0,7297,2.0,0,0,3,8,0,47.6459,-122.058,9781,30,0,0,0,0,1,610750.0
2.0,1.0,1010.0,5000,1.5,0,0,4,6,0,47.6692,-122.297,5000,107,0,0,0,0,1,550700.0
4.0,2.75,3320.0,10574,2.0,0,0,5,8,1100,47.5376,-122.18,8330,55,0,1,0,0,0,665000.0
4.0,2.5,2370.0,4000,1.5,0,2,5,8,390,47.601,-122.294,5750,87,0,0,1,0,0,834000.0
5.0,1.75,1660.0,19160,1.5,0,0,3,6,0,47.529,-121.837,78408,99,0,0,1,0,0,201000.0
5.0,2.5,3650.0,9050,2.0,0,4,5,10,280,47.6345,-122.367,5400,93,0,0,0,0,1,2384000.0
4.0,3.25,4234.5,12103,1.0,0,3,3,11,1600,47.5503,-122.102,11244,17,0,0,0,0,1,1384000.0
4.0,3.25,4234.5,12103,1.0,0,3,3,11,1600,47.5503,-122.102,11244,17,0,0,0,0,1,1400000.0
4.0,2.25,1950.0,7700,1.0,0,0,3,8,600,47.4441,-122.125,7350,35,0,1,0,0,0,305000.0
3.0,2.0,2590.0,14052,1.0,0,0,5,8,870,47.7357,-122.333,8162,67,0,1,0,0,0,487000.0
3.0,2.5,1930.0,19160,1.0,0,0,4,8,0,47.346,-122.157,57500,27,0,0,0,0,0,390000.0
2.0,1.0,1470.0,3864,1.0,0,0,4,7,300,47.6638,-122.345,3864,98,0,0,0,1,0,548000.0
4.0,1.0,800.0,8775,1.0,0,0,3,6,0,47.48,-122.336,8775,71,0,1,0,0,0,268750.0
5.0,2.75,3150.0,7119,2.0,0,0,3,9,0,47.6759,-122.151,8384,1,0,0,0,1,0,819900.0
3.0,2.25,2030.0,16200,2.0,0,0,3,8,0,47.5162,-122.057,17958,30,0,0,0,1,0,520000.0
3.0,2.0,1450.0,11204,1.0,0,0,3,7,0,47.2639,-122.252,9518,11,0,0,0,0,0,230000.0
3.0,1.75,1510.0,10248,1.0,0,0,3,7,0,47.2929,-122.371,9753,46,0,0,0,0,0,240000.0
2.0,1.0,1240.0,12092,1.0,0,0,3,6,280,47.4957,-122.352,7460,92,1,0,0,0,0,232000.0
2.0,1.0,1240.0,12092,1.0,0,0,3,6,280,47.4957,-122.352,7460,93,1,0,0,0,0,240500.0
3.0,2.5,3030.0,19160,2.0,0,0,3,9,0,47.7721,-122.093,35781,27,0,0,0,0,1,274975.0
4.0,2.0,2050.0,4400,1.5,0,0,4,9,0,47.644,-122.319,5500,92,0,0,0,0,1,740000.0
3.0,1.0,1000.0,7636,1.0,0,0,2,7,0,47.472,-122.344,7600,63,0,1,0,0,0,186375.0
3.0,2.25,2370.0,10289,1.0,0,0,4,9,780,47.592,-122.166,10004,37,0,0,0,0,1,790000.0
4.0,3.5,2800.0,6750,2.0,0,0,3,9,910,47.669,-122.275,6120,63,1,0,0,0,1,880000.0
5.5,1.75,2240.0,11180,2.0,0,0,4,7,0,47.42,-122.323,7955,60,0,0,0,0,0,279000.0
3.0,2.0,1810.0,10530,1.0,0,2,3,8,0,47.1913,-122.012,10450,23,0,0,0,0,0,295000.0
2.0,1.0,1070.0,5000,1.0,0,0,3,7,0,47.6666,-122.331,5000,91,0,0,0,1,0,640000.0
4.0,2.0,2490.0,9525,2.0,0,0,5,9,0,47.5639,-122.217,9525,46,0,0,0,0,1,940000.0
4.0,2.5,1960.0,5238,2.0,0,0,3,7,0,47.3483,-122.052,5894,11,0,1,0,0,0,260000.0
3.0,2.75,2930.0,5569,1.0,0,0,3,9,1070,47.7648,-122.164,11045,10,0,0,1,0,0,559900.0
4.0,2.0,1510.0,3500,1.5,0,0,5,7,0,47.6794,-122.357,3750,103,0,0,0,1,0,791500.0
3.0,1.75,1420.0,8250,1.0,0,0,3,7,0,47.7535,-122.354,8000,60,0,1,0,0,0,265000.0
3.0,1.75,1740.0,11547,1.0,0,0,3,7,0,47.4945,-122.22,78408,61,0,0,0,0,0,245000.0
4.0,1.75,2560.0,19160,2.0,0,0,4,7,0,47.6945,-122.093,14764,53,0,0,0,1,0,485000.0
4.0,3.5,3040.0,8414,2.0,0,0,3,9,620,47.5222,-122.157,8066,4,0,0,1,0,0,684000.0
3.0,1.75,2500.0,6840,1.0,0,0,3,8,1200,47.7222,-122.32,8691,57,0,0,1,0,0,425000.0
4.0,1.75,1275.0,19160,1.0,0,0,4,6,0,47.3796,-122.49,20000,23,0,0,1,0,0,309600.0
4.0,2.5,2580.0,5823,2.0,0,0,3,8,0,47.5374,-121.875,5823,12,0,0,1,0,0,552250.0
4.0,1.0,1000.0,7134,1.0,0,0,3,6,0,47.4897,-122.24,7138,71,0,0,0,0,0,165000.0
4.0,1.0,1000.0,7134,1.0,0,0,3,6,0,47.4897,-122.24,7138,71,0,0,0,0,0,239900.0
2.0,1.0,1070.0,19160,1.0,0,0,4,6,0,47.4716,-122.078,32156,84,0,0,1,0,0,320000.0
3.0,2.0,1390.0,13464,1.0,0,0,4,7,0,47.3581,-122.173,12080,27,0,0,0,0,0,206600.0
4.0,1.75,2500.0,7690,1.0,0,0,3,7,1250,47.7713,-122.307,8646,42,0,1,0,0,0,387000.0
1.5,0.75,560.0,12120,1.0,0,0,3,4,0,47.675,-121.854,19207,47,0,0,1,0,0,299000.0
4.0,2.75,2270.0,10460,2.0,0,0,3,9,0,47.5603,-122.222,10180,49,0,0,0,0,1,855000.0
3.0,1.0,1900.0,14400,1.0,0,0,4,7,600,47.4147,-122.337,14400,61,0,1,0,0,0,315000.0
2.0,1.0,990.0,3120,1.0,0,2,5,7,200,47.68,-122.353,3120,107,0,0,0,1,0,437500.0
4.0,1.5,1550.0,19160,1.0,0,0,4,7,500,47.3117,-122.27,22654,46,0,0,0,0,0,252000.0
4.0,1.75,2200.0,7475,1.0,0,0,5,7,1100,47.543,-122.28,5766,59,0,1,0,0,0,375000.0
4.0,2.5,1910.0,4862,2.0,0,0,3,7,0,47.3607,-122.034,5091,9,0,1,0,0,0,300000.0
4.0,1.0,1750.0,9600,1.5,0,0,4,7,0,47.5759,-122.137,10530,60,0,0,0,0,1,420000.0
3.0,1.0,1330.0,19160,1.0,0,0,3,7,0,47.6891,-122.159,17689,86,1,0,0,0,1,900000.0
3.0,2.5,2440.0,5750,2.0,0,2,3,9,460,47.565,-122.381,5750,14,0,0,0,1,0,679900.0
3.0,2.5,1640.0,19160,2.0,0,0,3,7,0,47.6359,-121.974,28399,22,0,0,0,1,0,463000.0
5.0,2.5,2760.0,11340,2.0,0,0,4,9,0,47.4769,-122.141,11340,36,0,0,1,0,0,380000.0
4.0,2.5,1820.0,7912,2.0,0,0,3,7,0,47.3845,-122.029,8168,20,0,1,0,0,0,329500.0
3.0,2.5,2110.0,5608,1.0,0,0,3,8,770,47.6743,-122.184,9363,1,0,0,0,0,1,604950.0
5.0,2.5,3040.0,9570,1.0,0,2,4,8,1400,47.5651,-122.164,8800,48,0,0,0,0,1,795000.0
3.0,2.0,1840.0,19160,2.0,0,0,3,7,0,47.4853,-121.709,44049,21,0,0,1,0,0,465000.0
4.0,2.5,2990.0,10400,2.0,0,0,3,9,0,47.4508,-122.359,17449,13,0,1,0,0,0,673000.0
4.0,2.5,3520.0,15420,2.0,0,0,3,10,0,47.6375,-122.016,21455,23,0,0,0,0,1,810000.0
4.0,2.75,2440.0,19160,1.0,0,0,4,8,530,47.5944,-122.042,24361,26,0,0,0,0,1,785000.0
4.0,3.0,2090.0,7500,1.0,0,0,3,7,720,47.4888,-122.182,7650,28,0,1,0,0,0,338000.0
3.0,2.25,1430.0,7222,2.0,0,0,3,7,0,47.5112,-122.19,7220,21,0,1,0,0,0,280000.0
4.0,2.25,2180.0,10754,1.0,0,0,5,7,1080,47.7711,-122.341,6929,60,0,1,0,0,0,315000.0
4.0,2.25,2180.0,10754,1.0,0,0,5,7,1080,47.7711,-122.341,6929,61,0,1,0,0,0,530000.0
5.0,3.0,3450.0,9914,2.0,0,0,3,9,0,47.2813,-122.345,9721,10,0,0,0,0,0,380000.0
3.0,2.25,1450.0,7562,2.0,0,0,3,7,0,47.5038,-122.189,7625,20,0,1,0,0,0,297000.0
4.0,2.5,3230.0,7331,2.0,0,0,3,10,0,47.5823,-121.97,7447,10,0,0,0,0,1,730000.0
3.0,1.75,1640.0,13500,1.0,0,0,3,7,530,47.7164,-122.304,12600,74,0,0,1,0,0,450000.0
3.0,3.0,1590.0,7750,1.0,0,0,3,7,530,47.3624,-122.045,7500,17,0,1,0,0,0,275000.0
4.0,2.0,2020.0,2849,2.0,0,0,3,7,0,47.6831,-122.329,3120,55,0,0,0,1,0,595000.0
3.0,1.5,1300.0,3348,1.5,0,0,3,7,0,47.592,-122.307,2577,111,1,0,1,0,0,435000.0
2.0,1.5,1380.0,19160,1.0,0,0,1,6,0,47.7461,-122.195,19868,60,0,0,1,0,0,270000.0
3.0,3.0,4040.0,14338,2.0,0,0,3,10,1010,47.7268,-122.06,14142,28,0,0,0,0,1,950000.0
4.0,2.25,2130.0,5337,2.0,0,0,3,7,0,47.7237,-121.959,6930,14,0,0,1,0,0,389000.0
4.0,2.25,2550.0,7800,1.0,0,0,3,8,970,47.6283,-122.095,8050,47,0,0,0,1,0,560000.0
5.0,3.5,4234.5,14984,2.0,0,2,3,11,1320,47.5543,-122.148,19009,16,0,0,0,0,1,1350000.0
4.0,2.25,2510.0,11585,2.0,0,0,4,8,0,47.5483,-122.226,9691,45,0,0,0,0,1,799000.0
3.0,2.0,1410.0,9600,1.0,0,0,4,7,0,47.7591,-122.146,9600,31,0,0,1,0,0,365500.0
3.0,2.0,1650.0,7352,1.0,0,0,3,7,490,47.4612,-122.169,7350,35,0,1,0,0,0,252350.0
4.0,2.5,2120.0,13780,2.0,0,0,3,8,0,47.4987,-122.365,12000,21,0,0,0,0,0,403950.0
4.0,1.5,2040.0,10726,1.0,0,0,3,7,660,47.772,-122.358,10020,60,0,0,0,1,0,385000.0
4.0,1.0,1550.0,7620,1.5,0,0,3,7,0,47.5287,-122.35,7620,57,0,1,0,0,0,345000.0
3.0,2.75,1980.0,3128,2.0,0,0,4,9,0,47.6109,-122.114,2856,35,0,0,0,1,0,490000.0
3.0,2.5,1600.0,19160,2.0,0,0,3,8,0,47.7736,-121.901,27743,9,0,0,1,0,0,330000.0
4.0,2.75,3300.0,12090,2.0,0,0,3,8,0,47.6294,-122.218,12239,61,0,0,0,0,1,927000.0
4.0,2.5,3840.0,16619,2.0,0,1,4,10,0,47.5634,-122.213,16553,31,0,0,0,0,1,1118000.0
2.0,1.0,1220.0,10000,1.0,0,0,5,7,0,47.7405,-122.241,9600,65,0,0,1,0,0,330000.0
5.0,2.25,2720.0,8800,1.0,0,0,4,7,1220,47.5976,-122.118,8800,57,0,0,0,1,0,530000.0
4.0,2.0,1940.0,19160,1.0,0,0,1,8,0,47.5722,-122.129,10071,52,0,0,0,0,1,365000.0
3.0,2.5,2160.0,3000,1.5,0,0,3,7,900,47.5644,-122.289,3500,105,1,1,0,0,0,378750.0
4.0,1.75,1530.0,8750,1.5,0,0,4,7,0,47.4556,-122.157,8750,46,0,1,0,0,0,269900.0
3.0,3.5,1710.0,2096,2.0,0,0,3,8,420,47.6055,-122.305,1543,7,0,0,0,1,0,557000.0
4.0,1.75,3730.0,16980,1.0,0,0,4,7,1580,47.1775,-122.022,16963,40,0,0,0,0,0,360000.0
2.0,1.0,940.0,5000,1.0,0,0,4,7,0,47.6879,-122.385,4500,78,0,0,1,0,0,352000.0
3.0,2.5,1750.0,19160,2.0,0,0,3,8,0,47.4807,-121.779,22357,21,0,0,1,0,0,437000.0
4.0,2.5,1820.0,6753,2.0,0,0,3,7,0,47.3845,-122.032,7107,20,0,1,0,0,0,322500.0
3.0,3.25,1510.0,2000,2.0,0,0,3,9,180,47.5815,-122.402,1352,13,0,0,0,1,0,650000.0
3.0,2.0,1290.0,1213,3.0,0,0,3,8,0,47.6609,-122.344,3235,13,0,0,0,1,0,450000.0
3.0,2.0,1570.0,5250,1.0,0,0,3,7,0,47.3163,-122.188,5250,17,0,1,0,0,0,278500.0
4.0,2.5,1930.0,6957,2.0,0,0,3,8,0,47.4309,-122.191,6996,20,0,0,0,0,0,364950.0
4.0,3.5,2840.0,19160,1.0,0,4,4,10,0,47.401,-122.026,36852,28,0,1,0,0,0,840000.0
3.0,2.5,1550.0,8134,2.0,0,0,3,7,0,47.404,-122.191,8134,24,0,0,0,0,0,268000.0
2.0,1.0,833.0,19160,1.0,0,0,3,5,0,47.3889,-122.482,143947,8,0,0,1,0,0,517534.0
3.0,2.5,2990.0,19160,2.0,0,0,4,8,0,47.7718,-122.095,36497,36,0,0,0,0,1,632925.0
3.0,2.5,2000.0,7251,2.0,0,0,3,9,0,47.7067,-122.2,8118,19,0,0,1,0,0,577500.0
4.0,1.5,2390.0,7480,1.5,0,2,3,7,0,47.504,-122.227,6867,95,0,0,0,0,0,339000.0
3.0,1.75,2910.0,19160,1.0,0,0,4,7,1380,47.7015,-122.164,18295,47,0,0,0,1,0,570000.0
4.0,1.75,2085.0,19160,1.0,0,0,3,7,475,47.5753,-121.95,174240,50,0,0,1,0,0,563500.0
4.0,2.25,2200.0,9351,1.0,0,0,5,7,910,47.7448,-122.333,8660,53,0,1,0,0,0,423000.0
3.0,2.25,1860.0,5028,2.0,0,0,3,8,0,47.7318,-121.982,5465,2,0,0,1,0,0,355000.0
5.0,3.625,4234.5,19160,2.0,0,0,3,12,0,47.5954,-121.95,211267,15,0,0,1,0,0,1550000.0
2.0,1.0,950.0,3960,1.0,0,0,3,7,0,47.6885,-122.337,4050,73,0,0,0,1,0,482000.0
3.0,1.75,1600.0,9135,1.0,0,0,5,7,0,47.5724,-122.179,9800,59,0,0,0,0,1,625000.0
3.0,2.5,2250.0,11632,2.0,0,0,3,8,0,47.5272,-122.169,11632,26,0,1,0,0,0,538000.0
3.0,2.5,2280.0,10255,2.0,0,0,4,8,0,47.4334,-122.161,10094,30,0,1,0,0,0,380000.0
2.0,1.0,940.0,5120,1.0,0,0,3,7,0,47.6073,-122.308,5120,105,0,0,0,1,0,375000.0
3.0,2.5,1530.0,8500,1.0,0,0,5,7,500,47.3592,-122.046,8140,19,0,1,0,0,0,245000.0
5.0,1.75,2190.0,19160,1.0,0,0,4,7,0,47.4546,-122.337,39480,67,1,1,0,0,0,310000.0
3.0,2.0,2350.0,15021,1.0,0,0,4,8,580,47.6408,-122.219,15715,39,0,0,0,0,1,1300000.0
4.0,2.0,1440.0,7680,1.0,0,0,3,7,240,47.7245,-122.2,9660,43,0,0,1,0,0,397000.0
3.0,2.5,2200.0,4052,2.0,0,0,3,8,0,47.4362,-122.178,5082,10,0,1,0,0,0,365000.0
4.0,3.0,2290.0,8250,2.0,0,0,3,9,0,47.3739,-122.156,8250,24,0,0,0,0,0,328500.0
4.0,3.0,4040.0,19160,2.0,0,0,3,11,0,47.7205,-122.127,21887,27,0,0,0,1,0,988000.0
4.0,2.5,2610.0,3277,1.5,0,0,5,8,690,47.6636,-122.33,3277,92,0,0,0,1,0,1000000.0
3.0,2.5,1490.0,2138,2.0,0,0,3,7,0,47.4324,-122.197,2094,9,0,0,0,0,0,237000.0
4.0,2.5,2450.0,5280,2.0,0,0,3,8,0,47.7734,-122.224,4674,11,0,0,1,0,0,525000.0
4.0,2.5,1710.0,9627,1.0,0,0,3,9,270,47.559,-122.164,9131,38,1,0,0,0,1,749000.0
5.0,2.5,4234.5,11800,2.0,0,0,3,10,1400,47.633,-122.041,11398,31,0,0,0,0,1,722500.0
3.0,2.5,3130.0,8750,2.0,0,0,3,10,0,47.6954,-122.103,9003,24,0,0,0,1,0,843000.0
2.0,2.0,1270.0,1372,3.0,0,0,3,8,0,47.6776,-122.318,3090,14,0,0,0,1,0,438000.0
3.0,1.75,2120.0,10875,1.0,0,2,3,8,580,47.504,-122.382,11760,37,0,0,0,0,0,578000.0
3.0,1.5,1670.0,8230,1.0,0,0,5,7,0,47.2613,-122.255,4910,60,0,0,0,0,0,227950.0
3.0,2.25,2070.0,11576,2.0,0,0,3,7,0,47.3417,-122.271,7519,40,0,0,0,0,0,196000.0
2.0,1.0,1420.0,5332,1.0,0,0,3,8,350,47.6694,-122.275,5406,61,0,0,0,0,1,641000.0
3.0,1.5,1250.0,19160,1.0,0,0,4,6,0,47.4056,-121.955,210394,35,0,1,0,0,0,350000.0
3.0,1.0,940.0,7980,1.0,0,0,4,7,0,47.3838,-122.289,8050,54,0,0,0,0,0,205000.0
3.0,1.75,1920.0,9102,1.0,0,0,3,7,0,47.7487,-122.082,9760,46,0,0,1,0,0,400000.0
3.0,2.5,3545.0,9816,1.0,0,0,3,10,935,47.5534,-122.078,7704,9,0,0,0,1,0,1030000.0
3.0,2.0,1260.0,5460,1.0,0,0,3,7,0,47.7355,-122.18,5460,43,0,0,1,0,0,505000.0
5.0,2.5,2340.0,7200,1.0,0,0,3,7,1040,47.7206,-122.211,7221,39,0,0,1,0,0,475000.0
3.0,2.25,2590.0,9263,1.0,0,0,5,8,1150,47.7691,-122.262,9450,37,0,0,1,0,0,520000.0
3.0,3.625,3970.0,19160,2.0,0,2,3,10,710,47.7183,-122.258,13838,38,1,0,1,0,0,1450000.0
3.0,1.75,1220.0,9732,1.0,0,0,3,7,0,47.7736,-122.214,10007,49,0,0,1,0,0,333500.0
3.0,1.0,1400.0,10403,1.0,0,0,4,6,0,47.362,-122.029,10209,39,0,1,0,0,0,232000.0
3.0,2.75,2360.0,16117,1.0,0,0,4,8,650,47.5698,-122.121,16117,32,0,0,0,0,1,691100.0
3.0,1.75,1870.0,9897,1.0,0,0,4,8,0,47.5505,-122.221,10005,54,0,0,0,0,1,811000.0
3.0,2.5,2830.0,5802,2.0,0,0,3,9,0,47.7605,-122.234,5788,13,0,0,1,0,0,551000.0
3.0,2.5,2260.0,3640,2.0,0,0,3,8,0,47.7356,-122.157,3710,21,0,0,1,0,0,496500.0
3.0,3.0,1970.0,19160,2.0,1,3,4,9,200,47.3844,-122.438,75396,34,0,0,1,0,0,705000.0
4.0,2.5,3140.0,9225,1.0,0,2,5,9,1370,47.4904,-122.226,9600,48,0,0,0,0,0,578000.0
3.0,1.75,1240.0,8659,1.0,0,0,5,7,0,47.3663,-122.089,8223,29,0,0,0,0,0,255000.0
